date,description,usage_gib,cost,nodepool,env
2024-01-13,Network Inter Zone Data Transfer Out,407.0,3.0,rill-small-us-east1,stage
2024-01-13,Network Inter Zone Data Transfer Out,300.0,2.0,hot-spot-local-us-east1,stage
2024-01-13,Network Inter Zone Data Transfer Out,240.0,2.0,icy-medium-us-east1-d,stage
2024-01-13,Network Inter Zone Data Transfer Out,273.0,2.0,broker-us-east1,prod
2024-01-13,Network Inter Zone Data Transfer Out,227.0,2.0,mm-spot-us-east1,prod
2024-01-13,Network Inter Zone Data Transfer Out,239.0,2.0,rill-large-us-east1,stage
2024-01-13,Network Inter Zone Data Transfer Out,101.0,1.0,hot-medium-spot-local-us-east1,prod
2024-01-13,Network Inter Zone Data Transfer Out,72.0,1.0,cold-medium-spot-us-east1,stage
2024-01-13,Network Inter Zone Data Transfer Out,119.0,1.0,cold-medium-spot-us-east1,prod
2024-01-13,Network Inter Zone Data Transfer Out,77.0,1.0,kafka-us-east1-b,stage
2024-01-13,Network Inter Zone Data Transfer Out,171.0,1.0,zk2-us-east1,stage
2024-01-13,Network Inter Zone Data Transfer Out,93.0,1.0,cold-spot-us-east1,stage
2024-01-13,Network Inter Zone Data Transfer Out,18.0,0.0,hot-spot-local-us-east1,prod
2024-01-13,Network Inter Zone Data Transfer Out,14.0,0.0,cold-spot-us-east1,prod
2024-01-13,Network Inter Zone Data Transfer Out,13.0,0.0,cold-large-local-us-east1,prod
2024-01-13,Network Inter Zone Data Transfer Out,60.0,0.0,broker-us-east1,stage
2024-01-13,Network Inter Zone Data Transfer Out,16.0,0.0,zk2-us-east1,prod
2024-01-13,Network Inter Zone Data Transfer Out,6.0,0.0,default-highmem-us-east1,prod
2024-01-13,Network Inter Zone Data Transfer Out,34.0,0.0,icy-medium-us-east1-d,prod
2024-01-13,Network Inter Zone Data Transfer Out,14.0,0.0,mm-spot-us-east1,stage
2024-01-13,Network Inter Zone Data Transfer Out,18.0,0.0,rill-large-us-east1,prod
2024-01-13,Network Inter Zone Data Transfer Out,6.0,0.0,mm-parallel-us-east1-b,prod
2024-01-12,Network Inter Zone Data Transfer Out,5282.0,43.0,icy2-large-us-east1-d,prod
2024-01-12,Network Inter Zone Data Transfer Out,2672.0,22.0,hot-large-spot-local-us-east1,prod
2024-01-12,Network Inter Zone Data Transfer Out,1055.0,9.0,cold-large-spot-us-east1,prod
2024-01-12,Network Inter Zone Data Transfer Out,1118.0,9.0,default-us-east1,prod
2024-01-12,Network Inter Zone Data Transfer Out,1142.0,9.0,kafka-us-east1-b,prod
2024-01-12,Network Inter Zone Data Transfer Out,672.0,6.0,default-us-east1,stage
2024-01-12,Network Inter Zone Data Transfer Out,603.0,5.0,broker-us-east1,prod
2024-01-12,Network Inter Zone Data Transfer Out,584.0,5.0,rill-small-us-east1,stage
2024-01-12,Network Inter Zone Data Transfer Out,452.0,4.0,rill-large-us-east1,stage
2024-01-12,Network Inter Zone Data Transfer Out,429.0,4.0,hot-spot-local-us-east1,stage
2024-01-12,Network Inter Zone Data Transfer Out,416.0,3.0,hot-medium-spot-local-us-east1,stage
2024-01-12,Network Inter Zone Data Transfer Out,415.0,3.0,icy-medium-us-east1-d,stage
2024-01-12,Network Inter Zone Data Transfer Out,367.0,3.0,zk2-us-east1,stage
2024-01-12,Network Inter Zone Data Transfer Out,197.0,2.0,cold-medium-spot-us-east1,prod
2024-01-12,Network Inter Zone Data Transfer Out,252.0,2.0,mm-spot-us-east1,prod
2024-01-12,Network Inter Zone Data Transfer Out,100.0,1.0,kafka-us-east1-b,stage
2024-01-12,Network Inter Zone Data Transfer Out,124.0,1.0,broker-us-east1,stage
2024-01-12,Network Inter Zone Data Transfer Out,70.0,1.0,cold-medium-spot-us-east1,stage
2024-01-12,Network Inter Zone Data Transfer Out,140.0,1.0,cold-spot-us-east1,stage
2024-01-12,Network Inter Zone Data Transfer Out,129.0,1.0,hot-medium-spot-local-us-east1,prod
2024-01-12,Network Inter Zone Data Transfer Out,15.0,0.0,cold-spot-us-east1,prod
2024-01-12,Network Inter Zone Data Transfer Out,36.0,0.0,icy-medium-us-east1-d,prod
2024-01-12,Network Inter Zone Data Transfer Out,19.0,0.0,zk2-us-east1,prod
2024-01-12,Network Inter Zone Data Transfer Out,23.0,0.0,mm-spot-us-east1,stage
2024-01-12,Network Inter Zone Data Transfer Out,12.0,0.0,cold-large-local-us-east1,prod
2024-01-12,Network Inter Zone Data Transfer Out,27.0,0.0,default-highmem-us-east1,prod
2024-01-12,Network Inter Zone Data Transfer Out,14.0,0.0,hot-spot-local-us-east1,prod
2024-01-12,Network Inter Zone Data Transfer Out,6.0,0.0,mm-parallel-us-east1-b,prod
2024-01-12,Network Inter Zone Data Transfer Out,33.0,0.0,rill-large-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,6724.0,55.0,hot-large-spot-local-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,1425.0,12.0,cold-large-spot-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,1160.0,10.0,kafka-us-east1-b,prod
2024-01-11,Network Inter Zone Data Transfer Out,1191.0,10.0,default-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,1105.0,9.0,zk2-us-east1,stage
2024-01-11,Network Inter Zone Data Transfer Out,780.0,6.0,default-us-east1,stage
2024-01-11,Network Inter Zone Data Transfer Out,645.0,5.0,broker-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,450.0,4.0,icy-medium-us-east1-d,stage
2024-01-11,Network Inter Zone Data Transfer Out,488.0,4.0,rill-large-us-east1,stage
2024-01-11,Network Inter Zone Data Transfer Out,327.0,3.0,broker-us-east1,stage
2024-01-11,Network Inter Zone Data Transfer Out,364.0,3.0,hot-spot-local-us-east1,stage
2024-01-11,Network Inter Zone Data Transfer Out,373.0,3.0,cold-medium-spot-us-east1,stage
2024-01-11,Network Inter Zone Data Transfer Out,316.0,3.0,rill-small-us-east1,stage
2024-01-11,Network Inter Zone Data Transfer Out,272.0,2.0,icy2-large-us-east1-d,prod
2024-01-11,Network Inter Zone Data Transfer Out,279.0,2.0,hot-medium-spot-local-us-east1,stage
2024-01-11,Network Inter Zone Data Transfer Out,201.0,2.0,hot-medium-spot-local-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,197.0,2.0,cold-medium-spot-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,234.0,2.0,mm-spot-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,77.0,1.0,kafka-us-east1-b,stage
2024-01-11,Network Inter Zone Data Transfer Out,159.0,1.0,cold-spot-us-east1,stage
2024-01-11,Network Inter Zone Data Transfer Out,14.0,0.0,cold-spot-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,37.0,0.0,rill-large-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,6.0,0.0,mm-parallel-us-east1-b,prod
2024-01-11,Network Inter Zone Data Transfer Out,13.0,0.0,hot-spot-local-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,20.0,0.0,mm-spot-us-east1,stage
2024-01-11,Network Inter Zone Data Transfer Out,21.0,0.0,cold-large-local-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,19.0,0.0,zk2-us-east1,prod
2024-01-11,Network Inter Zone Data Transfer Out,36.0,0.0,icy-medium-us-east1-d,prod
2024-01-11,Network Inter Zone Data Transfer Out,39.0,0.0,default-highmem-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,7161.0,59.0,hot-large-spot-local-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,1932.0,16.0,cold-large-spot-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,1437.0,12.0,default-us-east1,stage
2024-01-10,Network Inter Zone Data Transfer Out,1226.0,10.0,default-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,1250.0,10.0,kafka-us-east1-b,prod
2024-01-10,Network Inter Zone Data Transfer Out,1089.0,9.0,zk2-us-east1,stage
2024-01-10,Network Inter Zone Data Transfer Out,698.0,6.0,broker-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,554.0,5.0,icy-medium-us-east1-d,stage
2024-01-10,Network Inter Zone Data Transfer Out,444.0,4.0,rill-large-us-east1,stage
2024-01-10,Network Inter Zone Data Transfer Out,336.0,3.0,broker-us-east1,stage
2024-01-10,Network Inter Zone Data Transfer Out,318.0,3.0,cold-medium-spot-us-east1,stage
2024-01-10,Network Inter Zone Data Transfer Out,395.0,3.0,hot-spot-local-us-east1,stage
2024-01-10,Network Inter Zone Data Transfer Out,288.0,2.0,hot-medium-spot-local-us-east1,stage
2024-01-10,Network Inter Zone Data Transfer Out,225.0,2.0,cold-medium-spot-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,258.0,2.0,mm-spot-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,256.0,2.0,rill-small-us-east1,stage
2024-01-10,Network Inter Zone Data Transfer Out,149.0,1.0,hot-medium-spot-local-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,100.0,1.0,cold-spot-us-east1,stage
2024-01-10,Network Inter Zone Data Transfer Out,80.0,1.0,kafka-us-east1-b,stage
2024-01-10,Network Inter Zone Data Transfer Out,135.0,1.0,icy2-large-us-east1-d,prod
2024-01-10,Network Inter Zone Data Transfer Out,20.0,0.0,hot-spot-local-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,37.0,0.0,default-highmem-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,14.0,0.0,cold-spot-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,38.0,0.0,icy-medium-us-east1-d,prod
2024-01-10,Network Inter Zone Data Transfer Out,39.0,0.0,rill-large-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,32.0,0.0,cold-large-local-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,20.0,0.0,zk2-us-east1,prod
2024-01-10,Network Inter Zone Data Transfer Out,6.0,0.0,mm-parallel-us-east1-b,prod
2024-01-10,Network Inter Zone Data Transfer Out,18.0,0.0,mm-spot-us-east1,stage
2024-01-09,Network Inter Zone Data Transfer Out,8404.0,69.0,hot-large-spot-local-us-east1,prod
2024-01-09,Network Inter Zone Data Transfer Out,6060.0,50.0,icy2-large-us-east1-d,prod
2024-01-09,Network Inter Zone Data Transfer Out,2450.0,20.0,default-us-east1,stage
2024-01-09,Network Inter Zone Data Transfer Out,2220.0,18.0,cold-large-spot-us-east1,prod
2024-01-09,Network Inter Zone Data Transfer Out,2115.0,17.0,zk2-us-east1,stage
2024-01-09,Network Inter Zone Data Transfer Out,1339.0,11.0,kafka-us-east1-b,prod
2024-01-09,Network Inter Zone Data Transfer Out,1278.0,10.0,default-us-east1,prod
2024-01-09,Network Inter Zone Data Transfer Out,1232.0,10.0,broker-us-east1,prod
2024-01-09,Network Inter Zone Data Transfer Out,810.0,7.0,icy-medium-us-east1-d,stage
2024-01-09,Network Inter Zone Data Transfer Out,766.0,6.0,rill-large-us-east1,stage
2024-01-09,Network Inter Zone Data Transfer Out,650.0,5.0,hot-spot-local-us-east1,stage
2024-01-09,Network Inter Zone Data Transfer Out,353.0,3.0,mm-spot-us-east1,prod
2024-01-09,Network Inter Zone Data Transfer Out,399.0,3.0,cold-medium-spot-us-east1,stage
2024-01-09,Network Inter Zone Data Transfer Out,407.0,3.0,broker-us-east1,stage
2024-01-09,Network Inter Zone Data Transfer Out,205.0,2.0,hot-medium-spot-local-us-east1,prod
2024-01-09,Network Inter Zone Data Transfer Out,254.0,2.0,hot-medium-spot-local-us-east1,stage
2024-01-09,Network Inter Zone Data Transfer Out,244.0,2.0,rill-small-us-east1,stage
2024-01-09,Network Inter Zone Data Transfer Out,113.0,1.0,cold-spot-us-east1,stage
2024-01-09,Network Inter Zone Data Transfer Out,169.0,1.0,cold-medium-spot-us-east1,prod
2024-01-09,Network Inter Zone Data Transfer Out,139.0,1.0,kafka-us-east1-b,stage
2024-01-09,Network Inter Zone Data Transfer Out,17.0,0.0,hot-spot-local-us-east1,prod
2024-01-09,Network Inter Zone Data Transfer Out,41.0,0.0,default-highmem-us-east1,prod
2024-01-09,Network Inter Zone Data Transfer Out,25.0,0.0,cold-spot-us-east1,prod
2024-01-09,Network Inter Zone Data Transfer Out,40.0,0.0,icy-medium-us-east1-d,prod
2024-01-09,Network Inter Zone Data Transfer Out,30.0,0.0,rill-large-us-east1,prod
2024-01-09,Network Inter Zone Data Transfer Out,25.0,0.0,mm-spot-us-east1,stage
2024-01-09,Network Inter Zone Data Transfer Out,34.0,0.0,cold-large-local-us-east1,prod
2024-01-09,Network Inter Zone Data Transfer Out,7.0,0.0,mm-parallel-us-east1-b,prod
2024-01-09,Network Inter Zone Data Transfer Out,19.0,0.0,zk2-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,8718.0,71.0,icy2-large-us-east1-d,prod
2024-01-08,Network Inter Zone Data Transfer Out,5666.0,46.0,hot-large-spot-local-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,3167.0,26.0,cold-large-spot-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,2084.0,17.0,zk2-us-east1,stage
2024-01-08,Network Inter Zone Data Transfer Out,2109.0,17.0,default-us-east1,stage
2024-01-08,Network Inter Zone Data Transfer Out,1306.0,11.0,default-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,991.0,8.0,kafka-us-east1-b,prod
2024-01-08,Network Inter Zone Data Transfer Out,775.0,6.0,broker-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,686.0,6.0,icy-medium-us-east1-d,stage
2024-01-08,Network Inter Zone Data Transfer Out,649.0,5.0,rill-large-us-east1,stage
2024-01-08,Network Inter Zone Data Transfer Out,450.0,4.0,broker-us-east1,stage
2024-01-08,Network Inter Zone Data Transfer Out,317.0,3.0,hot-spot-local-us-east1,stage
2024-01-08,Network Inter Zone Data Transfer Out,321.0,3.0,mm-spot-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,184.0,2.0,hot-medium-spot-local-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,98.0,1.0,cold-large-local-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,163.0,1.0,cold-medium-spot-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,155.0,1.0,cold-medium-spot-us-east1,stage
2024-01-08,Network Inter Zone Data Transfer Out,147.0,1.0,kafka-us-east1-b,stage
2024-01-08,Network Inter Zone Data Transfer Out,6.0,0.0,mm-parallel-us-east1-b,prod
2024-01-08,Network Inter Zone Data Transfer Out,29.0,0.0,cold-spot-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,12.0,0.0,hot-spot-local-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,22.0,0.0,mm-spot-us-east1,stage
2024-01-08,Network Inter Zone Data Transfer Out,25.0,0.0,rill-large-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,19.0,0.0,hot-medium-spot-local-us-east1,stage
2024-01-08,Network Inter Zone Data Transfer Out,37.0,0.0,default-highmem-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,15.0,0.0,cold-spot-us-east1,stage
2024-01-08,Network Inter Zone Data Transfer Out,40.0,0.0,icy-medium-us-east1-d,prod
2024-01-08,Network Inter Zone Data Transfer Out,18.0,0.0,zk2-us-east1,prod
2024-01-08,Network Inter Zone Data Transfer Out,4.0,0.0,rill-small-us-east1,stage
2024-01-07,Network Inter Zone Data Transfer Out,6916.0,57.0,icy2-large-us-east1-d,prod
2024-01-07,Network Inter Zone Data Transfer Out,1209.0,10.0,default-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,1172.0,10.0,hot-large-spot-local-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,1256.0,10.0,zk2-us-east1,stage
2024-01-07,Network Inter Zone Data Transfer Out,1085.0,9.0,default-us-east1,stage
2024-01-07,Network Inter Zone Data Transfer Out,730.0,6.0,kafka-us-east1-b,prod
2024-01-07,Network Inter Zone Data Transfer Out,462.0,4.0,cold-large-spot-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,371.0,3.0,rill-large-us-east1,stage
2024-01-07,Network Inter Zone Data Transfer Out,388.0,3.0,icy-medium-us-east1-d,stage
2024-01-07,Network Inter Zone Data Transfer Out,287.0,2.0,mm-spot-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,231.0,2.0,broker-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,235.0,2.0,broker-us-east1,stage
2024-01-07,Network Inter Zone Data Transfer Out,121.0,1.0,cold-medium-spot-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,87.0,1.0,kafka-us-east1-b,stage
2024-01-07,Network Inter Zone Data Transfer Out,117.0,1.0,hot-medium-spot-local-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,135.0,1.0,hot-spot-local-us-east1,stage
2024-01-07,Network Inter Zone Data Transfer Out,12.0,0.0,cold-large-local-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,12.0,0.0,cold-spot-us-east1,stage
2024-01-07,Network Inter Zone Data Transfer Out,45.0,0.0,hot-medium-spot-local-us-east1,stage
2024-01-07,Network Inter Zone Data Transfer Out,18.0,0.0,mm-spot-us-east1,stage
2024-01-07,Network Inter Zone Data Transfer Out,32.0,0.0,rill-large-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,26.0,0.0,cold-spot-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,8.0,0.0,default-highmem-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,12.0,0.0,hot-spot-local-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,17.0,0.0,zk2-us-east1,prod
2024-01-07,Network Inter Zone Data Transfer Out,34.0,0.0,icy-medium-us-east1-d,prod
2024-01-07,Network Inter Zone Data Transfer Out,18.0,0.0,cold-medium-spot-us-east1,stage
2024-01-07,Network Inter Zone Data Transfer Out,6.0,0.0,mm-parallel-us-east1-b,prod
2024-01-06,Network Inter Zone Data Transfer Out,9137.0,75.0,icy2-large-us-east1-d,prod
2024-01-06,Network Inter Zone Data Transfer Out,1615.0,13.0,zk2-us-east1,stage
2024-01-06,Network Inter Zone Data Transfer Out,1208.0,10.0,default-us-east1,stage
2024-01-06,Network Inter Zone Data Transfer Out,1219.0,10.0,default-us-east1,prod
2024-01-06,Network Inter Zone Data Transfer Out,1074.0,9.0,kafka-us-east1-b,prod
2024-01-06,Network Inter Zone Data Transfer Out,635.0,5.0,hot-large-spot-local-us-east1,prod
2024-01-06,Network Inter Zone Data Transfer Out,484.0,4.0,icy-medium-us-east1-d,stage
2024-01-06,Network Inter Zone Data Transfer Out,436.0,4.0,cold-large-spot-us-east1,prod
2024-01-06,Network Inter Zone Data Transfer Out,309.0,3.0,broker-us-east1,prod
2024-01-06,Network Inter Zone Data Transfer Out,324.0,3.0,mm-spot-us-east1,prod
2024-01-06,Network Inter Zone Data Transfer Out,341.0,3.0,rill-large-us-east1,stage
2024-01-06,Network Inter Zone Data Transfer Out,204.0,2.0,hot-medium-spot-local-us-east1,stage
2024-01-06,Network Inter Zone Data Transfer Out,261.0,2.0,broker-us-east1,stage
2024-01-06,Network Inter Zone Data Transfer Out,119.0,1.0,hot-spot-local-us-east1,stage
2024-01-06,Network Inter Zone Data Transfer Out,102.0,1.0,kafka-us-east1-b,stage
2024-01-06,Network Inter Zone Data Transfer Out,114.0,1.0,cold-medium-spot-us-east1,prod
2024-01-06,Network Inter Zone Data Transfer Out,116.0,1.0,cold-medium-spot-us-east1,stage
2024-01-06,Network Inter Zone Data Transfer Out,75.0,1.0,hot-medium-spot-local-us-east1,prod
2024-01-06,Network Inter Zone Data Transfer Out,9.0,0.0,cold-large-local-us-east1,prod
2024-01-06,Network Inter Zone Data Transfer Out,2.0,0.0,cold-spot-us-east1,stage
2024-01-06,Network Inter Zone Data Transfer Out,39.0,0.0,icy-medium-us-east1-d,prod
2024-01-06,Network Inter Zone Data Transfer Out,7.0,0.0,mm-parallel-us-east1-b,prod
2024-01-06,Network Inter Zone Data Transfer Out,15.0,0.0,hot-spot-local-us-east1,prod
2024-01-06,Network Inter Zone Data Transfer Out,18.0,0.0,mm-spot-us-east1,stage
2024-01-06,Network Inter Zone Data Transfer Out,28.0,0.0,rill-large-us-east1,prod
2024-01-06,Network Inter Zone Data Transfer Out,24.0,0.0,zk2-us-east1,prod
2024-01-06,Network Inter Zone Data Transfer Out,7.0,0.0,default-highmem-us-east1,prod
2024-01-06,Network Inter Zone Data Transfer Out,23.0,0.0,cold-spot-us-east1,prod
2024-01-05,Network Inter Zone Data Transfer Out,12017.0,99.0,icy2-large-us-east1-d,prod
2024-01-05,Network Inter Zone Data Transfer Out,2518.0,21.0,zk2-us-east1,stage
2024-01-05,Network Inter Zone Data Transfer Out,2569.0,21.0,hot-large-spot-local-us-east1,prod
2024-01-05,Network Inter Zone Data Transfer Out,2233.0,18.0,default-us-east1,stage
2024-01-05,Network Inter Zone Data Transfer Out,1260.0,10.0,default-us-east1,prod
2024-01-05,Network Inter Zone Data Transfer Out,1113.0,9.0,cold-large-spot-us-east1,prod
2024-01-05,Network Inter Zone Data Transfer Out,798.0,7.0,icy-medium-us-east1-d,stage
2024-01-05,Network Inter Zone Data Transfer Out,874.0,7.0,kafka-us-east1-b,prod
2024-01-05,Network Inter Zone Data Transfer Out,620.0,5.0,rill-large-us-east1,stage
2024-01-05,Network Inter Zone Data Transfer Out,465.0,4.0,broker-us-east1,prod
2024-01-05,Network Inter Zone Data Transfer Out,491.0,4.0,cold-medium-spot-us-east1,stage
